entity	modality	source_file	evidence_label	p_value	effect	direction	status	note	used_for_joint_model	has_p_value
coupled_apc_axis	treatment_pharmacodynamic	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	mif_cd74_receptor_state__mixscale_validated_ifng_readout	0.0031095563329446	0.6626086956521738	1	supported	replicated_modalities=2	True	True
mif_cd74_receptor_state	treatment_pharmacodynamic	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	mif_cd74_receptor_state__mixscale_validated_ifng_readout	0.0031095563329446	0.6626086956521738	1	supported	replicated_modalities=2	True	True
mif_cd74_receptor_state__mixscale_validated_ifng_readout	treatment_pharmacodynamic	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	mif_cd74_receptor_state__mixscale_validated_ifng_readout	0.0031095563329446	0.6626086956521738	1	supported	replicated_modalities=2	True	True
mixscale_validated_ifng_readout	treatment_pharmacodynamic	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	mif_cd74_receptor_state__mixscale_validated_ifng_readout	0.0031095563329446	0.6626086956521738	1	supported	replicated_modalities=2	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.183479688727065	0.3578947368421052	-1	not_supported	replicated_modalities=2	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.183479688727065	0.3578947368421052	-1	not_supported	replicated_modalities=2	True	True
hla_ii_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.183479688727065	0.3578947368421052	-1	not_supported	replicated_modalities=2	True	True
hla_ii_apc__ifn_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.183479688727065	0.3578947368421052	-1	not_supported	replicated_modalities=2	True	True
ifn_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.183479688727065	0.3578947368421052	-1	not_supported	replicated_modalities=2	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
complement_lipid_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
hla_ii_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
hla_ii_apc__lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.1089455272363818	0.4511278195488721	-1	not_supported	replicated_modalities=1	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.7936031984007996	0.0601503759398496	-1	not_supported	replicated_modalities=2	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.7936031984007996	0.0601503759398496	-1	not_supported	replicated_modalities=2	True	True
hla_ii_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.7936031984007996	0.0601503759398496	-1	not_supported	replicated_modalities=2	True	True
hla_ii_apc__lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.7936031984007996	0.0601503759398496	-1	not_supported	replicated_modalities=2	True	True
lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.7936031984007996	0.0601503759398496	-1	not_supported	replicated_modalities=2	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
coupled_apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
hla_ii_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
hla_ii_apc__mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mif_cd74_receptor_state	0.0024987506246876	0.8781954887218045	1	supported	replicated_modalities=4	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
complement_lipid_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
ifn_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
ifn_apc__lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.1657504581042812	0.3819548872180451	-1	not_supported	replicated_modalities=1	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0024987506246876	0.9112781954887216	1	supported	replicated_modalities=3	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0024987506246876	0.9112781954887216	1	supported	replicated_modalities=3	True	True
ifn_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0024987506246876	0.9112781954887216	1	supported	replicated_modalities=3	True	True
ifn_apc__lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0024987506246876	0.9112781954887216	1	supported	replicated_modalities=3	True	True
lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0024987506246876	0.9112781954887216	1	supported	replicated_modalities=3	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
apc_hla_ifn_monitoring	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
coupled_apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
ifn_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
ifn_apc__mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mif_cd74_receptor_state	0.0412293853073463	0.5293233082706766	1	supported	replicated_modalities=3	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__lysosomal_apc	0.0412293853073463	0.544360902255639	1	supported	replicated_modalities=2	True	True
complement_lipid_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__lysosomal_apc	0.0412293853073463	0.544360902255639	1	supported	replicated_modalities=2	True	True
lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__lysosomal_apc	0.0412293853073463	0.544360902255639	1	supported	replicated_modalities=2	True	True
lipid_loader_repair__lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__lysosomal_apc	0.0412293853073463	0.544360902255639	1	supported	replicated_modalities=2	True	True
lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__lysosomal_apc	0.0412293853073463	0.544360902255639	1	supported	replicated_modalities=2	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
complement_lipid_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
coupled_apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
lipid_loader_repair	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
lipid_loader_repair__mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mif_cd74_receptor_state	0.2317591204397801	0.306766917293233	-1	not_supported	replicated_modalities=0	True	True
apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mif_cd74_receptor_state	0.2337720028874451	0.2947368421052631	-1	not_supported	replicated_modalities=0	True	True
coupled_apc_axis	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mif_cd74_receptor_state	0.2337720028874451	0.2947368421052631	-1	not_supported	replicated_modalities=0	True	True
lysosomal_apc	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mif_cd74_receptor_state	0.2337720028874451	0.2947368421052631	-1	not_supported	replicated_modalities=0	True	True
lysosomal_apc__mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mif_cd74_receptor_state	0.2337720028874451	0.2947368421052631	-1	not_supported	replicated_modalities=0	True	True
mif_cd74_receptor_state	treatment_response_tests	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mif_cd74_receptor_state	0.2337720028874451	0.2947368421052631	-1	not_supported	replicated_modalities=0	True	True
complement_lipid_axis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hif_nampt_metabolic	0.464567716141929	0.3286713286713286	-1	not_supported	replicated_modalities=0	True	True
complement_phagocytosis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hif_nampt_metabolic	0.464567716141929	0.3286713286713286	-1	not_supported	replicated_modalities=0	True	True
complement_phagocytosis__hif_nampt_metabolic	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hif_nampt_metabolic	0.464567716141929	0.3286713286713286	-1	not_supported	replicated_modalities=0	True	True
hif_nampt_metabolic	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hif_nampt_metabolic	0.464567716141929	0.3286713286713286	-1	not_supported	replicated_modalities=0	True	True
metabolic_sterol	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hif_nampt_metabolic	0.464567716141929	0.3286713286713286	-1	not_supported	replicated_modalities=0	True	True
apc_axis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
apc_hla_ifn_monitoring	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
complement_lipid_axis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
complement_phagocytosis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
complement_phagocytosis__hla_ii_apc	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
hla_ii_apc	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc	0.4744294519406963	0.3006993006993007	-1	not_supported	replicated_modalities=0	True	True
apc_axis	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc	0.8255872063968016	0.1258741258741259	-1	not_supported	replicated_modalities=0	True	True
apc_hla_ifn_monitoring	cell_state_h5ad	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc	0.8255872063968016	0.1258741258741259	-1	not_supported	replicated_modalities=0	True	True
