snp	SNP.PP.H4.row1	SNP.PP.H4.row2	SNP.PP.H4.row3	SNP.PP.H4.row4	SNP.PP.H4.row5	SNP.PP.H4.row6	SNP.PP.H4.row7	SNP.PP.H4.row8	SNP.PP.H4.row9	SNP.PP.H4.row10	SNP.PP.H4.row11	SNP.PP.H4.row12	SNP.PP.H4.row13	SNP.PP.H4.row14	SNP.PP.H4.row15	SNP.PP.H4.row16	SNP.PP.H4.row17	SNP.PP.H4.row18	SNP.PP.H4.row19	SNP.PP.H4.row20	SNP.PP.H4.row21
rs4559044	0	0	7.08431775246161e-09	4.1237872843726e-07	5.83056799411328e-07	4.67901159997569e-15	0.000317188587016576	0	0	4.20945329060761e-09	7.53605061407305e-09	4.15700601173512e-08	7.84401495098939e-21	1.03859718576682e-05	0	0	1.98756397060161e-13	2.69653149900593e-06	3.05830806833428e-05	1.1005697105344e-14	0.00115151951958047
rs4496750	0	0	7.06357504419962e-09	4.14898519319468e-07	5.830043351527e-07	4.63868275389062e-15	0.000313652499789092	0	0	4.16785711354627e-09	7.52922077788373e-09	4.1276433797001e-08	7.72217355423912e-21	1.0198561943671e-05	0	0	1.98589319202176e-13	2.71868798481001e-06	3.06443483527496e-05	1.09336796726674e-14	0.00114106594833437
rs4507534	0	0	6.96726093228904e-09	4.13005120595581e-07	5.76715129096186e-07	4.5489386306158e-15	0.000306788028203898	0	0	4.14147323874545e-09	7.55036781855826e-09	4.11335558156551e-08	7.62885727535832e-21	1.00492376908187e-05	0	0	1.95450064774616e-13	2.70032065693925e-06	3.02470044694907e-05	1.06985315549237e-14	0.0011136348668916
rs4498294	0	0	7.26283060672933e-09	3.67770123825575e-07	5.64156249227898e-07	4.92334151325092e-15	0.000375069195436866	0	0	4.92285812459974e-09	7.66668711432138e-09	4.58831191407345e-08	9.4151662963705e-21	1.40095675044195e-05	0	0	1.94587509499917e-13	2.29652749834026e-06	2.82589311138032e-05	1.10588344764878e-14	0.00130032259795433
rs72745938	0	0	7.78148260559537e-09	2.60925599698021e-06	1.50898915753467e-05	3.42935518304087e-14	0.000881616061824374	0	0	4.53544146281463e-09	4.677284578566e-08	1.05532313786554e-06	5.63931444665515e-20	2.83164389265074e-05	0	0	5.534899646552e-14	4.32563877749545e-06	0.000200669238378577	2.04503252279879e-14	0.000811442148952741
rs4957297	0	0	6.80104086294264e-09	4.09386602081887e-07	5.65682563022869e-07	4.39739689435633e-15	0.000295281540752826	0	0	4.09982779413838e-09	7.59003442363059e-09	4.09171285797444e-08	7.47898263545776e-21	9.80908405658274e-06	0	0	1.89988475690001e-13	2.66545686681802e-06	2.95441805734216e-05	1.02988300270546e-14	0.00106737945966511
rs4957298	0	0	6.77784314622029e-09	4.09553434239546e-07	5.64432008640296e-07	4.3717799116906e-15	0.000293243506280493	0	0	4.08584366351846e-09	7.59312749461328e-09	4.08266730878971e-08	7.43541391215796e-21	9.74138171596787e-06	0	0	1.89340442700877e-13	2.66654308683103e-06	2.94788672565356e-05	1.02388343167245e-14	0.0010600124020146
rs12520532	0	0	6.72810983860542e-09	4.07538013976225e-07	5.6071932395511e-07	4.33301308157588e-15	0.000290443002804422	0	0	4.08458049577745e-09	7.60925958583506e-09	4.08452948559113e-08	7.42165932256001e-21	9.71666503054191e-06	0	0	1.87555364234247e-13	2.64783367470724e-06	2.92232977708027e-05	1.01266725771507e-14	0.00104767843304928
rs13358164	0	0	6.05366049003882e-09	4.04146318661049e-07	5.20175029790444e-07	3.66536363617926e-15	0.00023900220845601	0	0	3.77825667408682e-09	7.75768093883908e-09	3.89551628369875e-08	6.45426946142126e-21	8.22010260073626e-06	0	0	1.67364832606762e-13	2.60417960625334e-06	2.68870361193787e-05	8.49578600950766e-15	0.000855024835375033
rs10065527	0	0	6.16368420734533e-09	4.12674069492187e-07	5.30106430226221e-07	3.72519355794192e-15	0.000242705496033743	0	0	3.740394393083e-09	7.70201016046854e-09	3.8599547684309e-08	6.37797025052373e-21	8.11630866923935e-06	0	0	1.71842185122246e-13	2.68153053584173e-06	2.76312009910423e-05	8.70720162276299e-15	0.000875587769116255
rs7728925	0	0	6.50947367284532e-09	4.1912555734331e-07	5.63954314014566e-07	3.78758416718604e-15	0.000267988889131645	0	0	3.81392648946457e-09	7.55249551736858e-09	3.96471973145892e-08	6.26102393605481e-21	8.65257073653789e-06	0	0	1.77400029902987e-13	2.66218429602169e-06	2.87341940270439e-05	8.65387180398787e-15	0.000945051054464805
rs7709690	0	0	6.79851098424152e-09	4.37513147628608e-07	5.8890239756172e-07	3.95703583573812e-15	0.000280021416858905	0	0	3.76396122815266e-09	7.4497609134738e-09	3.9121615992656e-08	6.18098869678071e-21	8.54327749743e-06	0	0	1.8830954028341e-13	2.8244623337702e-06	3.04964385974774e-05	9.18901274781359e-15	0.00100364572021885
rs6890667	0	0	2.61690121969281e-09	4.24016192891466e-07	2.97499665483377e-07	8.49212086125585e-16	6.97258235880911e-05	0	0	1.96529162069779e-09	9.7935919275273e-09	2.68082386126394e-08	1.79933682299469e-21	2.88559417325116e-06	0	0	6.00640997285892e-14	2.26827780993499e-06	1.27661930383744e-05	1.63412080768171e-15	0.000207086583830047
rs56268494	0	1.58101006669199e-322	1.82118355600061e-08	1.62516290883638e-06	5.28923186718835e-06	4.78566314739391e-14	1.6394191765135e-05	0	1.18575755001899e-322	9.29136690669815e-09	2.55001468131824e-08	3.23787904883503e-07	6.88849971382908e-20	4.60911800704402e-07	0	5.13828271674896e-322	4.65874656733045e-13	9.68943440006766e-06	0.000252961981391974	1.02635556839147e-13	5.42670289260177e-05
rs11955354	0	0	5.95110515320138e-09	4.15081955034758e-07	5.1843704060701e-07	3.50456463406354e-15	0.000225690422581838	0	0	3.61139208286417e-09	7.74695012710361e-09	3.77498444259251e-08	6.00022753970497e-21	7.54730800620433e-06	0	0	1.65915526982982e-13	2.69717682691391e-06	2.70229471921333e-05	8.1915074731458e-15	0.000814203950255262
rs5022489	0	0	5.92829908009023e-09	4.15360388676835e-07	5.17181261265379e-07	3.48116030772758e-15	0.000223895761353368	0	0	3.59755235566148e-09	7.75214671903614e-09	3.76584052133173e-08	5.96015657566449e-21	7.48729278312528e-06	0	0	1.65279698587879e-13	2.69898607146943e-06	2.69574911074482e-05	8.13680261416802e-15	0.000807729505106575
rs6451507	0	0	5.94274366328922e-09	4.15183563834097e-07	5.17976715618905e-07	3.49597778719821e-15	0.0002250317426202	0	0	3.60631796340361e-09	7.74884651959043e-09	3.77163259939358e-08	5.98552584622219e-21	7.52528110541198e-06	0	0	1.65682410449259e-13	2.69783707459672e-06	2.69989532702672e-05	8.17143672895564e-15	0.000811827687139688
rs10941507	0	0	5.98323310990276e-09	4.17199924408738e-07	5.21187749986673e-07	3.52414303806936e-15	0.000226970269619903	0	0	3.60566593696885e-09	7.73238863164276e-09	3.76865072103209e-08	5.9918332586809e-21	7.53738091829467e-06	0	0	1.67159023453204e-13	2.7165911549862e-06	2.72229624603557e-05	8.2544431380245e-15	0.000820528261495931
rs10941508	0	0	5.83851626165404e-09	4.08952923668524e-07	5.09303003920269e-07	3.42906064231545e-15	0.00022056283394288	0	0	3.61901915103325e-09	7.79617525839906e-09	3.78797191715917e-08	5.99680850994599e-21	7.5339484991974e-06	0	0	1.61748486850882e-13	2.64056710800744e-06	2.63791776770095e-05	7.96440340026529e-15	0.000790679964969086
rs4329064	0	0	5.90382129829419e-09	4.15516947714673e-07	5.15775442584912e-07	3.45687304138226e-15	0.00022204831541714	0	0	3.58416165966849e-09	7.75823655473585e-09	3.75713822081606e-08	5.92099159441039e-21	7.42854563777295e-06	0	0	1.64577181487422e-13	2.69967396620493e-06	2.68809343598316e-05	8.07904817543865e-15	0.000800966898535039
rs7725387	0	0	7.77975183009818e-09	5.28977121814161e-07	6.85489061294316e-07	4.3732944516778e-15	0.000304371903246077	0	0	3.43860698435866e-09	7.19073983095446e-09	3.63546068333368e-08	5.45358573612243e-21	7.41349986862204e-06	0	0	2.29880299028032e-13	3.64299905565033e-06	3.78689986842593e-05	1.08339064259391e-14	0.00116378093577312
rs4527650	0	0	5.91531049894321e-09	4.18040470846283e-07	5.17445660389175e-07	3.45458033722163e-15	0.000221641649621055	0	0	3.56473384554129e-09	7.74796732985862e-09	3.74159208686399e-08	5.87356107165542e-21	7.36042453203568e-06	0	0	1.65261407714382e-13	2.72206436071802e-06	2.70275035980962e-05	8.09150952481069e-15	0.000801264578586493
rs62357421	0	0	6.02274411446232e-09	4.24347067033559e-07	5.26343945419776e-07	3.52407949501772e-15	0.000226295367572481	0	0	3.55474159450304e-09	7.70290812396401e-09	3.72756634025701e-08	5.86834920127829e-21	7.3602270967349e-06	0	0	1.69312207512987e-13	2.7803612333293e-06	2.76637323945866e-05	8.30577013830544e-15	0.000823190202133337
rs4342370	0	0	5.87626589932075e-09	4.1854048728732e-07	5.15291569781844e-07	3.41480096571021e-15	0.000218602549069018	0	0	3.54120446263154e-09	7.75723464084817e-09	3.72601609698187e-08	5.80592722176431e-21	7.25950004290296e-06	0	0	1.64170583234686e-13	2.72532021039967e-06	2.6914989964111e-05	7.9983360762133e-15	0.000790277818529105
rs10941509	0	0	6.31338477318916e-09	3.96422552238781e-07	5.75041250477466e-07	4.18468225407591e-15	0.000378985154882085	0	0	3.92594944398138e-09	7.58159683810479e-09	4.29065474674733e-08	7.34178326994574e-21	1.29869320919437e-05	0	0	1.68262699779236e-13	2.4624652309209e-06	2.86531172699203e-05	9.35036216944252e-15	0.00130700864994588
rs10941510	0	0	5.83992798724674e-09	4.13821278460166e-07	5.1128116765453e-07	3.40476004140828e-15	0.000218278617309011	0	0	3.57019953011352e-09	7.78068267889492e-09	3.75048056107147e-08	5.87256908451126e-21	7.35356807932938e-06	0	0	1.62457038377775e-13	2.6830577309701e-06	2.65912111899116e-05	7.94068375842546e-15	0.000785729217305275
rs12153402	0	0	5.58906231815147e-09	3.9520967150436e-07	4.88994365925095e-07	3.26286789762688e-15	0.000209307623001013	0	0	3.6407013414809e-09	7.91759995521358e-09	3.82201232205649e-08	5.99656052154124e-21	7.51334055054756e-06	0	0	1.52559381689372e-13	2.51428029272536e-06	2.49546283419011e-05	7.4668909717195e-15	0.000739291447733481
rs4957300	0	0	5.58392011742472e-09	3.95477313678615e-07	4.88789204969523e-07	3.25656418257357e-15	0.00020880830709131	0	0	3.63512343961923e-09	7.91810817685498e-09	3.81806834246868e-08	5.98130896708904e-21	7.4908252433929e-06	0	0	1.5244690884618e-13	2.51644336644917e-06	2.49487226306074e-05	7.45382889193088e-15	0.000737662773242185
rs4532399	0	0	5.83929591859381e-09	3.94647510450294e-07	5.03691412301595e-07	3.50816082510702e-15	0.000227955600147162	0	0	3.77615415012272e-09	7.84907514000664e-09	3.90837208147541e-08	6.4006687671251e-21	8.12346704144936e-06	0	0	1.59736073370037e-13	2.51615879941478e-06	2.57605036164704e-05	8.04567277604694e-15	0.000806906946859503
rs4523044	0	0	5.85937924602865e-09	3.87607131657814e-07	5.02034107845025e-07	3.56841675102432e-15	0.000233287323563176	0	0	3.87090850337269e-09	7.87540588222836e-09	3.97957457140595e-08	6.65110027310265e-21	8.49286781940996e-06	0	0	1.59267048128361e-13	2.45556955944125e-06	2.55126064157245e-05	8.13186654970202e-15	0.000820533150481745
rs6872742	0	0	7.01006875100865e-09	3.87696321436868e-07	6.1645283068057e-07	5.04096310685281e-15	0.000475985278582474	0	0	4.41417072524488e-09	7.50824470005658e-09	4.65767118689535e-08	8.95564760645217e-21	1.65166625759884e-05	0	0	1.86138932484549e-13	2.39934545313361e-06	3.06028642420636e-05	1.12219624628213e-14	0.00163545700460889
rs4452593	0	3.50786608547285e-322	1.89372740752003e-08	1.62501681822599e-06	5.56977925009384e-06	5.5167616946686e-14	1.73046849921236e-05	0	2.76676761671098e-322	1.02880486141564e-08	2.71514665368246e-08	3.63074419585316e-07	8.45583297318924e-20	5.18061320000453e-07	0	1.10670704668439e-321	4.69858506142325e-13	9.39709567223685e-06	0.000258365722312673	1.14755683577165e-13	5.55576663854097e-05
rs6865252	0	0	1.55639116548177e-08	1.22759329253274e-06	1.40909260726089e-06	8.47775030067778e-15	0.000527161901081162	0	0	3.0830693932257e-09	7.4789208783077e-09	3.34923950442776e-08	4.73807348662173e-21	5.75453830285245e-06	0	0	6.0731314038496e-13	1.11643794154065e-05	0.000102797070994649	2.77341521070233e-14	0.00266175822820163
rs4616947	0	0	7.11513109880582e-09	4.50646838725269e-07	6.49617497559205e-07	4.68997908180339e-15	0.000423539115955341	0	0	3.7539586339693e-09	7.31244805464599e-09	4.11250478367047e-08	6.98126478591899e-21	1.23140816433309e-05	0	0	1.99086732408589e-13	2.93888031825127e-06	3.39832107852321e-05	1.10019753832536e-14	0.00153349938657756
rs6877360	0	0	5.21079509684178e-09	3.32617752737532e-07	4.41485521834768e-07	3.24608158389164e-15	0.000214375429901341	0	0	4.31125395771254e-09	8.46379087602381e-09	4.38286608994902e-08	7.5773207149282e-21	9.77409476141274e-06	0	0	1.32443635816361e-13	1.9704194376822e-06	2.09792929496449e-05	6.91714501324651e-15	0.00070507087557541
rs7721742	0	0	6.71027432466521e-09	4.35593551984515e-07	5.71539942904271e-07	4.13585398371539e-15	0.000271837245875448	0	0	3.76834364671502e-09	7.52335503046261e-09	3.85122541013428e-08	6.55287753368327e-21	8.41242322509598e-06	0	0	1.91465864793506e-13	2.89680115128021e-06	3.04891244285986e-05	9.89365202089939e-15	0.00100366946766138
rs10063276	0	0	6.25477242461116e-09	4.06746168345582e-07	5.33040221307789e-07	3.85076921771862e-15	0.000252971987545882	0	0	3.85110464707802e-09	7.7022421211289e-09	3.93800182897002e-08	6.68925769756068e-21	8.58317894233924e-06	0	0	1.73628034107095e-13	2.63158841045872e-06	2.76640396717423e-05	8.96181919530521e-15	0.000908680978052698
rs4495224	0	0	6.27923598817824e-09	4.1135498959515e-07	5.36364301262117e-07	3.84781474878183e-15	0.000252249949130249	0	0	3.81207284972222e-09	7.6805274364923e-09	3.90711664451035e-08	6.59060327401426e-21	8.4389303099181e-06	0	0	1.75042385027363e-13	2.67263311974727e-06	2.79539745105454e-05	8.99271693042609e-15	0.00090990944484725
rs6871834	0	0	5.0462797754352e-09	3.75134255341419e-07	4.54118256491377e-07	2.51369237758293e-15	0.000227310119781787	0	0	3.45051809172328e-09	7.88895713622422e-09	3.72583888924898e-08	4.84933001519404e-21	8.56512452553428e-06	0	0	1.35949460104291e-13	2.35547796149051e-06	2.28729619239829e-05	5.67751959197049e-15	0.000792420316666602
rs6876228	6.16586515025188e-318	2.25500333455995e-295	4.14157995869381e-09	8.56857175214624e-07	1.44157815408529e-06	3.64615339427103e-15	3.99135942095982e-06	5.35306787496553e-318	2.93641216965992e-295	3.71817987743479e-09	2.36587977990997e-08	1.5529041974882e-07	9.23540424350257e-21	1.97463627132995e-07	7.53283609785252e-318	4.45813025226507e-295	6.44980988603395e-14	3.11010792900024e-06	4.19726450371404e-05	4.76053924602167e-15	8.04326485190007e-06
rs7717304	0	0	5.12525283369545e-09	3.84766690837799e-07	4.62654173509402e-07	2.5374411290178e-15	0.000228657390158819	0	0	3.38847582675432e-09	7.82359669476026e-09	3.67018289891851e-08	4.73305663015454e-21	8.33059969885365e-06	0	0	1.39531115759589e-13	2.44140258642737e-06	2.35482989076476e-05	5.79151384329223e-15	0.000805511386017228
rs6882351	6.11201199485518e-318	2.18680940260565e-295	4.05968722076212e-09	8.3996737894135e-07	1.41275890778278e-06	3.57086989169795e-15	3.91163064955976e-06	5.41483102135214e-318	2.90584569519359e-295	3.71919294873268e-09	2.36667402502969e-08	1.55298161837587e-07	9.22968310673796e-21	1.97476718701868e-07	7.43601405323702e-318	4.30534481755071e-295	6.29600233907156e-14	3.03613365319801e-06	4.09626121484223e-05	4.64287171174112e-15	7.84984018828458e-06
rs4422570	1.85772091889265e-317	5.8410823771753e-295	3.84777400628779e-09	7.89844965112127e-07	1.27885273816695e-06	3.09683655338969e-15	3.69055892305483e-06	1.77373618195303e-317	8.36494470537491e-295	3.79903958353904e-09	2.39842424278173e-08	1.51504986023654e-07	8.62659034868271e-21	2.00797514412631e-07	2.25554850571177e-317	1.14764147845431e-294	5.95521931639934e-14	2.8491559238492e-06	3.7004626439867e-05	4.01834146947073e-15	7.39113297885391e-06
rs10941515	0	0	4.49449472624012e-09	3.45418065840127e-07	4.29987377823324e-07	2.45433332622785e-15	0.000280801162653877	0	0	3.45550098914957e-09	8.16761171668312e-09	3.96668742476881e-08	5.32378268458384e-21	1.18968223040257e-05	0	0	1.15932128473277e-13	2.07660617807231e-06	2.07360448918457e-05	5.307583433572e-15	0.000937243645567313
rs10056760	0	0	4.6086643630108e-09	3.65028077072829e-07	4.23094633367164e-07	2.20672697556599e-15	0.000195099642681352	0	0	3.32734577937581e-09	8.10529851125349e-09	3.66524067088383e-08	4.49498334546264e-21	7.76213613513892e-06	0	0	1.22078473777017e-13	2.25359795784889e-06	2.09531252966727e-05	4.90064186105369e-15	0.000668730533510585
rs7720838	0	0	1.2353544077609e-09	5.58060958826479e-05	6.9724152702037e-07	4.42357790983253e-17	5.0321511694032e-07	0	0	2.97299993862751e-09	4.13052125234807e-06	2.01339368559249e-07	3.00354152205646e-22	6.67358101423355e-08	0	0	3.97295153707822e-14	0.000418301573963349	4.19229877965399e-05	1.19271238811863e-16	2.09414161000756e-06
rs7725052	0	0	1.22902447953128e-09	5.65282059679342e-05	6.97939506106269e-07	4.35797572936492e-17	4.98937715109985e-07	0	0	3.47260712671266e-09	4.91224716310909e-06	2.36621948650429e-07	3.47405391929406e-22	7.76861107432413e-08	0	0	3.46866503536228e-14	0.000371837504195494	3.68270468393655e-05	1.03116220788405e-16	1.82212779082676e-06
rs10073277	0	0	4.11093289684515e-09	4.39736389341966e-07	3.12432580759703e-07	1.35748794452679e-15	1.94812258298032e-05	0	0	3.37297715382065e-09	1.10964818439101e-08	3.07589462912069e-08	3.14243006809938e-21	8.80828218332843e-07	0	0	1.30257073572827e-13	3.24742772837334e-06	1.85082146762202e-05	3.60609581256767e-15	7.98744496021698e-05
rs9283753	0	0	1.17419397402098e-09	4.71988734601946e-05	6.36830162299506e-07	4.4806988301223e-17	4.88956685438104e-07	0	0	3.22568916920597e-09	3.98780754565648e-06	2.09917390663364e-07	3.47284220668928e-22	7.40210061448991e-08	0	0	3.39059205326458e-14	0.000317653383099675	3.4380057628712e-05	1.08473036473189e-16	1.82699243812125e-06
rs10440635	0	0	1.16960680127631e-09	4.65568699477319e-05	6.32225956148987e-07	4.48704438746967e-17	4.87945604323535e-07	0	0	3.26267368492525e-09	3.99427000312191e-06	2.1161585468613e-07	3.53143119696726e-22	7.50079147089107e-08	0	0	3.33553235338324e-14	0.000309453362873613	3.37089230238908e-05	1.07281784611751e-16	1.80064189761099e-06
rs7714574	0	0	1.27819262478343e-09	3.33947775700242e-05	6.45632892119423e-07	4.43664291682587e-17	4.93188635999742e-07	0	0	3.86345295333585e-09	3.10440064403006e-06	2.34156972414438e-07	3.78347113592369e-22	8.21474919534467e-08	0	0	3.26409484557348e-14	0.000198761001759004	3.08247379321635e-05	9.49863696473891e-17	1.62970948103974e-06
rs4587119	1.59009241277813e-302	9.5674645021914e-283	2.63410858477645e-09	5.9012393384264e-07	8.00160445443906e-07	1.73709785937518e-15	1.93198790736982e-06	1.60265244434356e-302	1.44635547106616e-282	2.74540471865647e-09	1.89162837465125e-08	1.00067236619081e-07	5.10803207390588e-21	1.10963215315202e-07	1.80148328617665e-302	1.75406617392456e-282	3.80415396989117e-14	1.98634097210011e-06	2.16047265849829e-05	2.10324104648016e-15	3.61043462109833e-06
rs13181935	2.89166371464591e-286	2.7388409255855e-272	2.15019824321994e-09	3.7432369579944e-07	4.00943619153134e-07	5.76797269498493e-16	7.39887424791662e-07	2.56971296265413e-286	3.65060493774574e-272	1.97592770077351e-09	1.05793687777044e-08	4.42097418569267e-08	1.49545163272711e-21	3.74679662016726e-08	4.35441129626736e-286	6.67405395772222e-272	4.12740138912308e-14	1.67467941819951e-06	1.43889396987386e-05	9.2824314402136e-16	1.83778421964866e-06
rs9687948	0	0	8.56098964168306e-10	4.49462373189148e-07	1.57003427831837e-07	1.32462898097423e-16	4.69080118017341e-07	0	0	1.38453025558279e-09	2.23558768520171e-08	3.04670032745616e-08	6.04406825377064e-22	4.18049233550946e-08	0	0	1.50089350814136e-14	1.83656121098305e-06	5.14614862628163e-06	1.94697561055992e-16	1.06415184420838e-06
rs9687958	0	0	8.54493598430396e-10	4.43573937467047e-07	1.56537117197996e-07	1.34062821271872e-16	4.68183699968791e-07	0	0	1.37425111542207e-09	2.19403319773413e-08	3.0207636177448e-08	6.08306234709176e-22	4.14930635150943e-08	0	0	1.51023895607865e-14	1.82721240676494e-06	5.17251155594558e-06	1.98648623844814e-16	1.07073947280409e-06
rs7707931	0	0	6.05532865990785e-09	5.62987415369006e-07	1.22295289391184e-06	6.01304553682352e-15	1.71334220734807e-06	0	0	3.45422698796642e-09	9.87715181563042e-09	8.37076226574503e-08	9.67752438377052e-21	5.38591125836138e-08	0	9.88131291682493e-324	2.05395209001687e-13	4.4507934031751e-06	7.75549641155777e-05	1.7099658340365e-14	7.52016503438367e-06
rs10076944	0	0	8.54453747377554e-10	4.46324197126848e-07	1.56624482409611e-07	1.33035759835558e-16	4.68171174890142e-07	0	0	1.37418702441669e-09	2.20763670435683e-08	3.02244954155271e-08	6.03645972682681e-22	4.14919534724252e-08	0	0	1.51016852300279e-14	1.83854154075534e-06	5.17539839565976e-06	1.97126767606134e-16	1.07071082785957e-06
rs1505992	0	0	8.53591750491587e-10	4.74124235459839e-07	1.57396313820472e-07	1.23247302113658e-16	4.67782326621265e-07	0	0	1.36522317586355e-09	2.33219836945842e-08	3.020578493171e-08	5.56144302961729e-22	4.12286561634969e-08	0	0	1.52080491214652e-14	1.96880005241024e-06	5.2428222935575e-06	1.84094608564217e-16	1.07844443994412e-06
rs72745955	0	0	1.75056902628874e-07	7.2728108455944e-05	8.50285598024206e-06	1.08812730552924e-15	0.000150368230571822	0	0	2.57293674126958e-07	3.28754760334245e-06	1.49953572755251e-06	4.51217781350434e-21	1.21788949568361e-05	0	0	2.82026752751097e-12	0.000273086051947088	0.000256108016769985	1.46970823202771e-15	0.000313471328866989
rs954686	0	0	2.24750541772229e-07	9.24938137424135e-05	3.03780568952306e-05	1.47141609981096e-15	7.9859849648803e-05	0	0	1.19409676823783e-05	0.000151137192812367	0.000193660430347459	2.20562109976921e-19	0.000233813288745716	0	0	1.61467188489229e-12	0.000154875379038845	0.000408028792533769	8.86256412947375e-16	7.42408085193888e-05
rs954689	0	0	1.28772197741265e-07	5.30329378574912e-05	6.4315970593876e-06	8.36544147848813e-16	0.000109850329381146	0	0	1.86757763582967e-07	2.36549553232625e-06	1.11922527881513e-06	3.42296178553559e-21	8.7792991373632e-06	0	0	2.06008159476064e-12	0.000197739831622674	0.000192366049030786	1.12199657379449e-15	0.000227402034779616
rs4016332	0	0	1.77285523687904e-09	2.06664884639656e-07	2.65356194636161e-07	5.2929159771376e-16	1.50744851437062e-06	0	0	1.97950088462278e-09	7.09690520920949e-09	3.55511604897595e-08	1.66737794954771e-21	9.2752759753076e-08	0	0	4.06046714108328e-14	1.10320335824321e-06	1.13626397917564e-05	1.01633779617858e-15	4.46761646262086e-06
rs72745992	0	0	2.30062899429197e-08	2.31266476437815e-06	3.19546485896628e-06	9.09712370124336e-13	1.6990488104506e-05	0	0	3.30068194382696e-09	1.02044513886712e-08	5.50089379655332e-08	3.6822885477788e-19	1.34327481058857e-07	0	0	1.43657094956643e-13	3.36573046713459e-06	3.73045512390284e-05	4.76238983283983e-13	1.37283080342823e-05
rs72745995	0	0	8.98632448383049e-07	0.000394143307009784	3.0901220020323e-05	4.123404277989e-15	0.000805892366307896	0	0	1.29385920082352e-06	1.74533568103099e-05	5.33854212825432e-06	1.67501024532926e-20	6.39416576499429e-05	0	0	1.59224910735201e-11	0.00162768077291237	0.00102365079257086	6.12526928088811e-15	0.00184772199441723
rs6878874	0	0	1.30599668882103e-09	2.14710932930161e-07	2.03612017620982e-07	2.57099920269657e-16	9.35728571212984e-07	0	0	1.4743815083837e-09	7.45490043365093e-09	2.7581211127242e-08	8.1889151259163e-22	5.82129511187846e-08	0	0	2.89475461342841e-14	1.10920034842207e-06	8.43762790499064e-06	4.77762404704118e-16	2.6838005520412e-06
rs13163402	0	0	1.3846854059338e-09	2.12393207351866e-07	2.01495167122479e-07	2.51000206605897e-16	9.36395932811097e-07	0	0	1.58821541655629e-09	7.49236289931924e-09	2.77309694378282e-08	8.12248652985618e-22	5.9186101940946e-08	0	0	2.88901794779297e-14	1.03282301654397e-06	7.8597917980057e-06	4.39049568853808e-16	2.52807126518086e-06
rs10941518	0	0	1.23728535437559e-09	1.97612841108313e-07	2.22252556327544e-07	2.11041321921411e-16	1.16503251852287e-06	0	0	1.54933477326524e-09	7.61045192980882e-09	3.33936804260858e-08	7.45589053132321e-22	8.03924696516231e-08	0	0	2.02025021580956e-14	7.52032502750318e-07	6.78467950792722e-06	2.88897071319356e-16	2.4615236110022e-06
rs2055645	0	0	1.0595317077143e-07	2.11580804335485e-05	2.26547253142976e-05	4.81140582734078e-13	8.06861433146216e-05	0	0	5.6666547837394e-06	3.48023804846468e-05	0.000145383032858405	7.26008016606822e-17	0.000237801002942284	0	0	7.3479108841923e-13	3.41989164158211e-05	0.000293735208523823	2.79744955254823e-13	7.24068323681677e-05
rs1979937	0	0	1.39299624555316e-09	2.24053946454731e-07	2.02480403277173e-07	2.33245994851067e-16	9.31475730252813e-07	0	0	1.47889423348366e-09	7.31576348578351e-09	2.57936197129793e-08	6.98647313044875e-22	5.44954998131596e-08	0	0	3.12356364452308e-14	1.17095221070019e-06	8.48849493010267e-06	4.38485220449896e-16	2.7027297739661e-06
rs10214209	0	0	1.343074094865e-09	2.23394081754265e-07	1.96938019682881e-07	2.18942392429878e-16	8.93206441489666e-07	0	0	1.45185645630337e-09	7.42703140089441e-09	2.55443819883536e-08	6.67744309226599e-22	5.32080668868394e-08	0	0	2.96512789487501e-14	1.14947963360457e-06	8.12868524840705e-06	4.05241270712892e-16	2.55167861013112e-06
rs62358057	2.30793610382599e-205	6.67807297728875e-231	1.06312957287334e-09	2.39155859024291e-06	1.62765340579443e-07	1.78501189665668e-16	6.73464214109698e-07	4.2350197796648e-205	1.83799371046312e-230	2.01731435133078e-09	1.3956878350055e-07	3.70588071559279e-08	9.55619762435072e-22	7.04212661724838e-08	2.60666108867507e-205	1.22054329919079e-230	1.53060640976318e-14	8.02499024525713e-06	4.38113406444049e-06	2.15456100182564e-16	1.25464979782599e-06
rs62356463	4.15969256719479e-308	0	2.02871653214847e-08	2.11683213725791e-05	2.40535849770995e-06	2.41901836068169e-12	1.01192728253005e-05	4.11681913676393e-308	0	2.0762404073178e-08	6.66288902514027e-07	2.95378043644562e-07	6.98476925816939e-18	5.70699513594454e-07	5.66842532576856e-308	0	3.52402600549747e-13	8.57018735044102e-05	7.81168698299313e-05	3.52287514999863e-12	2.27456163734422e-05
rs62356469	1.85982146257724e-309	0	1.14624205180174e-08	0.000142916199842428	9.16437441223687e-07	5.63909187420252e-13	3.8997868055429e-06	1.97917988975873e-309	0	1.26138037154761e-08	4.83694423139585e-06	1.2100816666986e-07	1.75079593720079e-18	2.36489859719407e-07	2.96731021878229e-309	0	2.33122705659107e-13	0.000677447831456149	3.48464342774462e-05	9.61518753500594e-13	1.02631286286178e-05
