analysis	disease_name	compartment	gene	candidate_class	present
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MERTK	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MIF	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MRC1	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MSR1	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NPC1	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NPC2	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDCD1LG2	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PTPN2	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB11A	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB5A	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB7A	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RFX5	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SCARB1	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SCARB2	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SH2B3	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SIGLEC1	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SIGLEC10	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLC15A4	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SNX10	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SNX5	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SORT1	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TASL	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TCIRG1	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNFAIP3	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM2	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TYROBP	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	VAMP3	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	VAMP7	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	VPS26A	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	VPS35	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AP1S2	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AP2M1	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ATP6V0D2	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ATP6V1B2	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AXL	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C1QA	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C1QB	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C1QC	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C3AR1	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C5AR1	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CALR	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD274	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD44	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD74	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD83	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD86	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CIITA	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CST3	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CSTA	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CSTB	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSB	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSD	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSH	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSL	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSS	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSZ	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXorf21	failed_or_crowded_comparators	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	EEA1	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FCGR2A	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FCGR2B	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FCGR3A	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	GPR65	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	GSK3A	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	GSK3B	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HGS	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DMA	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DMB	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DOA	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DOB	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DPA1	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DPB1	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DRA	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	HLA-DRB1	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	IFI30	hla_ii_loading_editing	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	IGF2R	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	IRF5	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ITGAM	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ITGAX	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LAMP1	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LAMP2	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LAMP3	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LAPTM5	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LGALS1	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LGALS3	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LGALS8	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LGALS9	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LIPA	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	LRP1	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	M6PR	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	MARCO	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	MERTK	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	MIF	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	MRC1	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	MSR1	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	NPC1	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	NPC2	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	PDCD1LG2	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	PTPN2	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	RAB11A	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	RAB5A	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	RAB7A	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	RFX5	state_markers_positive_controls	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SCARB1	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SCARB2	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SH2B3	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SIGLEC1	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SIGLEC10	glycan_checkpoint_surface	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SLC15A4	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SNX10	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SNX5	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	SORT1	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	TASL	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	TCIRG1	lysosome_endosome_lipid	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	TNFAIP3	failed_or_crowded_comparators	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	TREM2	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	TYROBP	uptake_complement_phagocytosis	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	VAMP3	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	VAMP7	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	VPS26A	trafficking_sorting	True
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	VPS35	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	AP1S2	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	AP2M1	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	ATP6V0D2	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	ATP6V1B2	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	AXL	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	C1QA	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	C1QB	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	C1QC	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	C3AR1	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	C5AR1	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CALR	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CD274	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CD44	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CD74	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CD83	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CD86	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CIITA	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CST3	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CSTA	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CSTB	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSB	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSD	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSH	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSL	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSS	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CTSZ	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	CXorf21	failed_or_crowded_comparators	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	EEA1	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	FCGR2A	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	FCGR2B	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	FCGR3A	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	GPR65	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	GSK3A	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	GSK3B	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HGS	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DMA	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DMB	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DOA	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DOB	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DPA1	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DPB1	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DRA	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	HLA-DRB1	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	IFI30	hla_ii_loading_editing	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	IGF2R	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	IRF5	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	ITGAM	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	ITGAX	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LAMP1	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LAMP2	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LAMP3	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LAPTM5	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LGALS1	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LGALS3	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LGALS8	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LGALS9	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LIPA	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	LRP1	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	M6PR	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	MARCO	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	MERTK	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	MIF	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	MRC1	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	MSR1	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	NPC1	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	NPC2	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	PDCD1LG2	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	PTPN2	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	RAB11A	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	RAB5A	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	RAB7A	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	RFX5	state_markers_positive_controls	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SCARB1	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SCARB2	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SH2B3	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SIGLEC1	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SIGLEC10	glycan_checkpoint_surface	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SLC15A4	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SNX10	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SNX5	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	SORT1	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	TASL	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	TCIRG1	lysosome_endosome_lipid	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	TNFAIP3	failed_or_crowded_comparators	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	TREM2	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	TYROBP	uptake_complement_phagocytosis	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	VAMP3	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	VAMP7	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	VPS26A	trafficking_sorting	True
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	VPS35	trafficking_sorting	True
