gene	call	fresh_score	support_channels	ms	broad_cell_state	response	genetics	perturbation_or_model	modality	ms_delta_log2	ms_p	ms_fdr	broad_positive_disease_count	broad_positive_diseases	response_contexts	strong_l2g_disease_count	strong_qtl_coloc_disease_count	wave55_genetic_disease_count	blocker_flag	blocker_text
SENCR	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0029098958729019	0.9972289063705236	0.999536131442628	1	Sjogren syndrome	0	0	0	0	False	    
SENP2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1792558708608158	0.4608256174775907	0.9239963547089984	1	psoriasis	0	0	0	0	False	    
SENP5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2116364203545728	0.2766344562633958	0.9049965616313804	1	Crohn disease	0	0	0	0	False	    
SENP8	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.7574074144761567	0.4956918034383508	0.9275293950310824	1	type 1 diabetes mellitus	0	0	0	0	False	    
SEPSECS-AS1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.7028014009343158	0.4536841909915067	0.9234563450681982	1	psoriasis	0	0	0	0	False	    
SEPT7	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.093292349036119	0.4808651973357761	0.926038761164836	1	ulcerative colitis	0	0	0	0	False	    
SEPT9	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3056067523480976	0.3925241109282174	0.9157809859344704	1	Crohn disease	0	0	0	0	False	    
SEPTIN4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	Sjogren syndrome	0	0	0	0	False	    
SEPTIN6	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERF1A	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0741903462594439	0.9024949994966968	0.985212747232168	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERF1B	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1357468808486057	0.8196643281318712	0.9761732664217524	1	Crohn disease	0	0	0	0	False	    
SERGEF	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.5059129593779561	0.2227492522048963	0.8993702893651148	1	Crohn disease	0	0	0	0	False	    
SERINC3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1202937847689789	0.3611899775819286	0.9141270983319502	1	ulcerative colitis	0	0	0	0	False	    
SERINC5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0205552159425348	0.9449708301343436	0.9944057947422876	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERP2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.9764903129836026	0.2844677074434352	0.9055783835864206	1	Crohn disease	0	0	0	0	False	    
SERPINA3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.423576501023903	0.3912382830246805	0.9157809859344704	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERPINA4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERPINB13	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	psoriasis	0	0	0	0	False	    
SERPINB3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	psoriasis	0	0	0	0	False	    
SERPINB4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	psoriasis	0	0	0	0	False	    
SERPINB7	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	ulcerative colitis	0	0	0	0	False	    
SERPINB9P1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0110287447212025	0.9811325609479092	0.9982687727683835	1	ulcerative colitis	0	0	0	0	False	    
SERPINF1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.234511946385016	0.5725850432933841	0.9431647247323408	1	psoriasis	0	0	0	0	False	    
SERPINH1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2079482234559861	0.7442483327692118	0.9698965049433842	1	Crohn disease	0	0	0	0	False	    
SERTAD1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0658291845466845	0.8075264937519882	0.9761732664217524	1	type 1 diabetes mellitus	0	0	0	0	False	    
SERTAD4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0441004171542298	0.9610066766766154	0.995629891348606	1	Crohn disease	0	0	0	0	False	    
SESN1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0986376595859663	0.5679933246698452	0.9431647247323408	1	Crohn disease	0	0	0	0	False	    
SESN3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1295149362260339	0.5466748051741851	0.9390010612097776	1	Crohn disease	0	0	0	0	False	    
SESTD1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0811468992134099	0.9053976482383896	0.9856738790716228	1	ulcerative colitis	0	0	0	0	False	    
SETD3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1986926017925565	0.1759774510269033	0.8993702893651148	1	Crohn disease	0	0	0	0	False	    
SETD4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.4799730779360383	0.1827543895896898	0.8993702893651148	1	type 1 diabetes mellitus	0	0	0	0	False	    
SETD5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0124870967934587	0.9620744313811396	0.995706860815788	1	ulcerative colitis	0	0	0	0	False	    
SETDB2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0891674741455279	0.6073326626541984	0.9473423366873376	1	psoriasis	0	0	0	0	False	    
SEZ6L2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3641299335789021	0.6629556007664252	0.9565589890801192	1	psoriasis	0	0	0	0	False	    
SF3A3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1048193804919499	0.5745098268529387	0.9435509047633368	1	psoriasis	0	0	0	0	False	    
SF3B6	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.36101013994789	0.0656033996079359	0.8989378106274888	1	Sjogren syndrome	0	0	0	0	False	    
SFMBT1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1657423371710304	0.2841648030905527	0.9055783835864206	1	type 1 diabetes mellitus	0	0	0	0	False	    
SFRP2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.5487268560322125	0.6389077792750418	0.9518792729470752	1	Sjogren syndrome	0	0	0	0	False	    
SFSWAP	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2013632023823515	0.2303933118561693	0.9004758652001262	1	psoriasis	0	0	0	0	False	    
SFT2D1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3565454940025869	0.1270401593887055	0.8989378106274888	1	type 1 diabetes mellitus	0	0	0	0	False	    
SFTA1P	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	Sjogren syndrome	0	0	0	0	False	    
SFTA2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SFXN2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.4040216479414829	0.1921349691763179	0.8993702893651148	1	type 1 diabetes mellitus	0	0	0	0	False	    
SFXN3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3000605392554281	0.132095158284781	0.8989378106274888	1	type 1 diabetes mellitus	0	0	0	0	False	    
SGCA	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3973126998223133	0.5872932882071591	0.9464766675794598	1	Sjogren syndrome	0	0	0	0	False	    
SGF29	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1735426812808889	0.6574310574496999	0.9546799705704988	1	type 1 diabetes mellitus	0	0	0	0	False	    
SGMS1-AS1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.9007270158560168	0.3436625251428999	0.9141270983319502	1	type 1 diabetes mellitus	0	0	0	0	False	    
SGMS2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.677947946568489	0.1783498954360974	0.8993702893651148	1	ulcerative colitis	0	0	0	0	False	    
SGO1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	psoriasis	0	0	0	0	False	    
SGSH	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0623567325087499	0.8545150537265981	0.9786253563317971	1	psoriasis	0	0	0	0	False	    
SGSM3-AS1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SGTB	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0055490635896466	0.9890573101723767	0.9992380443970746	1	ulcerative colitis	0	0	0	0	False	    
SH2B3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.150958184932211	0.5634203150143879	0.9419051093293812	1	ulcerative colitis	0	0	0	0	False	    
SH2D3C	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0181909186148168	0.9471260588176508	0.9944728423358602	1	psoriasis	0	0	0	0	False	    
SH3BGRL	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2324830243046012	0.3015130129284449	0.9075477698307116	1	type 1 diabetes mellitus	0	0	0	0	False	    
SH3BP5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2193644307818081	0.8653193483545144	0.9801638168834976	1	Crohn disease	0	0	0	0	False	    
SH3D21	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0656717867271279	0.9159867939741386	0.9882111716135832	1	ulcerative colitis	0	0	0	0	False	    
SH3GL3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.5500018222686589	0.5790014747007424	0.9451564808109568	1	Sjogren syndrome	0	0	0	0	False	    
SH3PXD2A-AS1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	ulcerative colitis	0	0	0	0	False	    
SH3PXD2B	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.4881026122275625	0.0566900763564905	0.8989378106274888	1	type 1 diabetes mellitus	0	0	0	0	False	    
SH3RF3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.6559167054147874	0.0495358901797461	0.8766654477139005	1	psoriasis	0	0	0	0	False	    
SH3YL1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0060211312159008	0.9764869880219704	0.9978591419243252	1	type 1 diabetes mellitus	0	0	0	0	False	    
SHANK3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.1235435120407835	0.2368269545003811	0.9004758652001262	1	Crohn disease	0	0	0	0	False	    
SHC2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2181053108708637	0.8426163578950705	0.9761732664217524	1	Crohn disease	0	0	0	0	False	    
SHFL	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SHH	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	Crohn disease	0	0	0	0	False	    
SHKBP1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0510674839286284	0.7118209854353857	0.9669212366619434	1	type 1 diabetes mellitus	0	0	0	0	False	    
SHLD1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SHLD2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	Crohn disease	0	0	0	0	False	    
SHPK	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1458318523567214	0.5028888432435711	0.929453008361747	1	type 1 diabetes mellitus	0	0	0	0	False	    
SHROOM2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1044898752245	0.9335186331957548	0.9923965538989256	1	psoriasis	0	0	0	0	False	    
SIAH2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.327627518384304	0.201584825368106	0.8993702893651148	1	ulcerative colitis	0	0	0	0	False	    
SIDT2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1288935289176525	0.6642139866104958	0.9565589890801192	1	Sjogren syndrome	0	0	0	0	False	    
SIGIRR	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.4586121358860202	0.0301833644631727	0.8506970233122761	1	Crohn disease	0	0	0	0	False	    
SIGLEC14	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1223430175177036	0.898206122247553	0.9847461495953936	1	ulcerative colitis	0	0	0	0	False	    
SIGLEC7	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2373614702579454	0.6584560053362315	0.9552160083058816	1	ulcerative colitis	0	0	0	0	False	    
SIGMAR1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2356838039616668	0.3322882606030193	0.9141270983319502	1	Sjogren syndrome	0	0	0	0	False	    
SIKE1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2154528831695064	0.4046233870159112	0.916908632763006	1	psoriasis	0	0	0	0	False	    
SIM1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SIN3B	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2602003759547457	0.2258006829224908	0.8993702893651148	1	Crohn disease	0	0	0	0	False	    
SIPA1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3510829784569029	0.0845983386101497	0.8989378106274888	1	psoriasis	0	0	0	0	False	    
SIPA1L2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1194142647122618	0.5573617230538078	0.9400692267108076	1	psoriasis	0	0	0	0	False	    
SIPA1L3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.6208902453474323	0.008206858972735	0.8344760564031432	1	type 1 diabetes mellitus	0	0	0	0	False	    
SIRPB2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3856898702296476	0.0531043878187427	0.8879817369519343	1	psoriasis	0	0	0	0	False	    
SIRT2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0493797356432121	0.7374790471248861	0.9693303715651268	1	type 1 diabetes mellitus	0	0	0	0	False	    
SIRT6	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3558912480750171	0.309713256187331	0.9089468158894066	1	type 1 diabetes mellitus	0	0	0	0	False	    
SIRT7	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1059818625363586	0.6843702973178545	0.9621391964495566	1	psoriasis	0	0	0	0	False	    
SIT1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.0865902662523466	0.278778427961244	0.9049965616313804	1	Sjogren syndrome	0	0	0	0	False	    
SIX1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.8397596297445813	0.4381112166035918	0.9214560346888634	1	ulcerative colitis	0	0	0	0	False	    
SKA3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-2.3233623430431716	0.0370947894112449	0.8506970233122761	1	psoriasis	0	0	0	0	False	    
SKAP1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.4200561442694186	0.7071346797810151	0.966699254993339	1	type 1 diabetes mellitus	0	0	0	0	False	    
SKAP2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0913662658111622	0.6379850360845152	0.9516720539073452	1	Crohn disease	0	0	0	0	False	    
SKI	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2038363556166107	0.2604753569333518	0.9049965616313804	1	Crohn disease	0	0	0	0	False	    
SKIDA1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.391263460826563	0.7222336103479825	0.967752595480276	1	type 1 diabetes mellitus	0	0	0	0	False	    
SKP2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2394899166890507	0.3425239595337323	0.9141270983319502	1	Crohn disease	0	0	0	0	False	    
SLAIN2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3682529771557696	0.0670349905961446	0.8989378106274888	1	Crohn disease	0	0	0	0	False	    
SLAMF9	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	ulcerative colitis	0	0	0	0	False	    
SLC12A6	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2319811755745586	0.1463765922711534	0.8989378106274888	1	Crohn disease	0	0	0	0	False	    
SLC14A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC15A3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2366438738956873	0.3535946568333612	0.9141270983319502	1	Crohn disease	0	0	0	0	False	    
SLC15A4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.3321058626556699	0.0642367487736337	0.8989378106274888	1	Crohn disease	0	0	0	0	False	    
SLC16A1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3480633177239127	0.4155735790124689	0.9185195974256102	1	psoriasis	0	0	0	0	False	    
SLC16A1-AS1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.5796912047898992	0.360526950645384	0.9141270983319502	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC16A14	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.7357797942018554	0.4980679339360525	0.927698641490189	1	Crohn disease	0	0	0	0	False	    
SLC16A4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.4459262533532193	0.6958854171575726	0.9646161727383372	1	Crohn disease	0	0	0	0	False	    
SLC16A5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.127989147256509	0.1866840672592046	0.8993702893651148	1	psoriasis	0	0	0	0	False	    
SLC16A7	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.2338899389093902	0.3118461654347149	0.9105809632001528	1	Crohn disease	0	0	0	0	False	    
SLC16A9	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.5525530194600088	0.6931721709211602	0.9646161727383372	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC19A1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.5960920394327838	0.0723718067443053	0.8989378106274888	1	Sjogren syndrome	0	0	0	0	False	    
SLC19A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3378820562138447	0.2035971880174748	0.8993702893651148	1	Crohn disease	0	0	0	0	False	    
SLC19A3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2445942078986283	0.86078203538887	0.9797533479060436	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC1A1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2538843971659066	0.8565842216852281	0.9792242397610516	1	psoriasis	0	0	0	0	False	    
SLC1A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.1913084785643138	0.2684378548676412	0.9049965616313804	1	Crohn disease	0	0	0	0	False	    
SLC1A4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1788593764773178	0.4095358567080569	0.9179252411526632	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC20A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0142312094440111	0.9585722508820792	0.995447887770418	1	psoriasis	0	0	0	0	False	    
SLC22A15	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.6862634167554367	0.5101393958480744	0.9331342659588572	1	psoriasis	0	0	0	0	False	    
SLC22A18	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.3575180929100128	0.1227712553237807	0.8989378106274888	1	Sjogren syndrome	0	0	0	0	False	    
SLC22A18AS	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.312032760268311	0.7660418736576424	0.9731037064293462	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC22A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.0	1.0	1.0	1	Sjogren syndrome	0	0	0	0	False	    
SLC22A3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1822204437057362	0.8998667133665577	0.9847594759389224	1	Crohn disease	0	0	0	0	False	    
SLC22A4	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.7902213719730096	0.3819878508463447	0.9141270983319502	1	Crohn disease	0	0	0	0	False	    
SLC22A5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	1.271062585978652	0.0853417559509062	0.8989378106274888	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC23A2	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2501087038397074	0.2956613471748635	0.9075477698307116	1	psoriasis	0	0	0	0	False	    
SLC24A1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-1.3816917346368127	0.1976597203761839	0.8993702893651148	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC24A5	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.6012880695818215	0.5337402554319932	0.935976981699739	1	psoriasis	0	0	0	0	False	    
SLC25A1	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2659220246540723	0.2177745267209845	0.8993702893651148	1	psoriasis	0	0	0	0	False	    
SLC25A14	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.6949912708741381	0.3318590232334169	0.9141270983319502	1	psoriasis	0	0	0	0	False	    
SLC25A15	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.885491968502226	0.4733106185246349	0.9249851005627194	1	psoriasis	0	0	0	0	False	    
SLC25A17	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.1596388327638545	0.612361560021669	0.9476308467322015	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC25A21	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2245531656848762	0.8029409242948136	0.9754873976997136	1	type 1 diabetes mellitus	0	0	0	0	False	    
SLC25A24	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.2183692618340824	0.4486631555112161	0.922292874521751	1	Crohn disease	0	0	0	0	False	    
SLC25A26	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	0.1147237393642939	0.6557012669288921	0.9544502480607004	1	Sjogren syndrome	0	0	0	0	False	    
SLC25A27	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.3361966558427713	0.3267341813633996	0.913254901153474	1	Crohn disease	0	0	0	0	False	    
SLC25A28	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.2206517161210879	0.1314719400856898	0.8989378106274888	1	ulcerative colitis	0	0	0	0	False	    
SLC25A3	NO_GO_FRESH_SCAN	0.2	0	False	False	False	False	False	False	-0.0367940796308055	0.868077680901551	0.9803928992331024	1	psoriasis	0	0	0	0	False	    
