dataset	therapy_class	therapy	disease	tissue_or_compartment	design	analysis_scope	module	n_responder	n_nonresponder	mean_responder	mean_nonresponder	delta_responder_minus_nonresponder	hedges_g	welch_t	p	auc_responder_high	confounders	generic_adjusted_delta	generic_adjusted_p	generic_adjusted_hedges_g	generic_adjustment_covariates	module_generic_max_abs_r	fdr	min_group_n	non_generic_module	generic_independent	effect_claim_allowed	kill_reason
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	mixscale_validated_ifng_readout	22	10	-0.09771644779559364	-0.00863723417845479	-0.08907921361713886	-0.2195000865819377	-0.6405913570114969	0.5285722950383916	0.43636363636363634	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.03217368647307142	0.7550183339736115	0.1314158043346784	inflammatory_nfkb,ifn_apc	0.7785463715487576	0.9164967099962583	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	lipid_loader_repair	22	10	0.044687871632487594	0.08539299405559131	-0.040705122423103715	-0.12198334386163014	-0.3117906320404866	0.7593370640235068	0.46818181818181814	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.035307949561386755	0.7924550133350625	-0.10596207464932351	inflammatory_nfkb,ifn_apc	0.05749154626101844	0.9164967099962583	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	complement_phagocytosis	22	10	-0.018132391971335544	-0.22691650591675988	0.20878411394542434	0.36209001483437697	1.1286452209773883	0.26963471118749904	0.6181818181818182	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.28188119263339945	0.11983788199354337	0.5276430595457346	inflammatory_nfkb,ifn_apc	0.3266175703889271	0.9079568007348154	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	hif_nampt_metabolic	22	10	0.05645651823222592	0.1032330254009273	-0.046776507168701374	-0.10011676550687663	-0.2390269380295696	0.8146637422188963	0.4818181818181818	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.03807374783906797	0.7921351209024772	-0.104858474186725	inflammatory_nfkb,ifn_apc	0.6047564790784092	0.9164967099962583	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	inflammatory_nfkb	22	10	0.011993612497672224	0.11398785538534058	-0.10199424288766835	-0.14050552676460332	-0.43573447648486885	0.6667687494243153	0.38636363636363635	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.04674516068921164	0.8496700956421738	0.07486206831506764	ifn_apc	0.5124355383223095	0.9164967099962583	10	False	False	False	not_corrected_significant
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	ifn_apc	9	3	0.078281506929367	-0.23484452078810067	0.31312602771746767	0.3205000468403937	0.6216536025940104	0.5617540587665447	0.5555555555555556	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.528666632402299	0.43170420302116724	0.6229125391364672	inflammatory_nfkb	0.4359266470261818	0.7428814543056724	3	False	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	hla_ii_apc	9	3	0.07308499340379913	-0.21925498021139736	0.2923399736151965	0.282989071286117	0.47693095739388053	0.660339070493931	0.5925925925925926	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.14934969158324318	0.09905049362615669	-0.6956334712388771	inflammatory_nfkb,ifn_apc	0.9612429591917764	0.7428814543056724	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	lysosomal_apc	9	3	-0.24636730911726545	0.7391019273517964	-0.9854692364690618	-1.5686523913086858	-2.8566531716950396	0.04261049279586044	0.03703703703703704	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.795098189046659	0.03306135147566883	-2.3467807108549374	inflammatory_nfkb,ifn_apc	0.7230649312566101	0.12783147838758133	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	mif_cd74_receptor_state	9	3	-0.0031539557501382154	0.009461867250415165	-0.01261582300055338	-0.015117771550014942	-0.029492291058468074	0.9776117961523968	0.5185185185185186	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.2553684332415067	0.173163347772843	-1.0356577001316674	inflammatory_nfkb,ifn_apc	0.9422696189970968	0.9776117961523968	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	mixscale_validated_ifng_readout	9	3	0.05258131721746135	-0.1577439516523836	0.21032526886984496	0.2451351898914015	0.47636165881431064	0.6540693298414195	0.5185185185185186	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.10530081512989108	0.6051568399224878	-0.41798466980282845	inflammatory_nfkb,ifn_apc	0.9502235627746003	0.7428814543056724	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	lipid_loader_repair	9	3	-0.3252602150774895	0.9757806452324685	-1.301040860309958	-3.558694480566952	-4.77641249781361	0.022137186664144673	0.0	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.9377848803564685	0.00026224664748004256	-2.671869006748145	inflammatory_nfkb,ifn_apc	0.4722145384050982	0.10988622875726552	3	True	True	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	complement_phagocytosis	9	3	-0.289188412029017	0.8675652360870508	-1.1567536481160678	-2.318000787493078	-3.79496802694633	0.024419161946059004	0.0	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-1.0814201285153535	0.029199117352506288	-3.1908084507566605	inflammatory_nfkb,ifn_apc	0.4861421890006741	0.10988622875726552	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	hif_nampt_metabolic	9	3	-0.12536345189243722	0.3760903556773116	-0.5014538075697488	-0.7285690249828156	-0.886326696339239	0.45340175799130567	0.37037037037037035	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.12306713098675298	0.6309007971202425	-0.3514201037591434	inflammatory_nfkb,ifn_apc	0.8635093512707686	0.7428814543056724	3	True	False	False	too_underpowered_for_effect_size_claim
GSE24742	anti-CD20	rituximab	rheumatoid arthritis	synovial biopsy bulk	baseline EULAR good/moderate vs poor response	response_scope=good_moderate_vs_poor	inflammatory_nfkb	9	3	-0.09451022714178452	0.2835306814253536	-0.3780409085671381	-0.5166589186103835	-0.9065245461590316	0.4163473109348799	0.2962962962962963	n=12 paired synovium, anti-TNF-resistant RA, synovial B-cell/immune aggregates, steroid coadministration; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.48240610723050803	0.38525539368827055	-0.760129582409118	ifn_apc	0.4359266470261816	0.7428814543056724	3	False	False	False	too_underpowered_for_effect_size_claim
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	ifn_apc	5	5	-0.24870576287709004	0.24870576287708906	-0.49741152575417913	-0.8069301280235005	-1.4125687612880589	0.19933726998356027	0.24	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.5123073814936407	0.16243616417746484	-0.8883895457779644	inflammatory_nfkb	0.29626277249331673	0.9969987912762708	5	False	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	hla_ii_apc	5	5	-0.12911710712883856	0.12911710712883856	-0.2582342142576771	-0.29296025079557164	-0.5128405597973754	0.6220830618457849	0.4	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.14016149880442494	0.49787789138318633	0.4058999185736577	inflammatory_nfkb,ifn_apc	0.8017379120520105	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	lysosomal_apc	5	5	0.009826156378526064	-0.009826156378525453	0.019652312757051517	0.03619699839536881	0.0633645310913498	0.9520354675030288	0.56	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.017412991593618043	0.9496341705231592	-0.03771789060730087	inflammatory_nfkb,ifn_apc	0.5085263457331471	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	mif_cd74_receptor_state	5	5	0.01816938819631351	-0.01816938819631489	0.0363387763926284	0.047384009204103364	0.08294791440028244	0.9359329733321947	0.56	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.25891079070634826	0.3734189531860591	0.5385290881264069	inflammatory_nfkb,ifn_apc	0.6152466569271896	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	mixscale_validated_ifng_readout	5	5	-0.07610866979900864	0.07610866979900642	-0.15221733959801506	-0.2727027943975767	-0.47737893914745305	0.646730606060044	0.36	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.2365362595535189	0.10687139021802958	1.0393987368369944	inflammatory_nfkb,ifn_apc	0.8083676037097385	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	lipid_loader_repair	5	5	0.15645563323542416	-0.15645563323542638	0.31291126647085055	0.5287361286549026	0.9255772121580121	0.3821703914236736	0.64	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.16530641964093412	0.6335246044809892	0.2832896831965135	inflammatory_nfkb,ifn_apc	0.3007290966674483	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	complement_phagocytosis	5	5	-0.0008526398865687845	0.0008526398865673634	-0.001705279773136148	-0.002216848751932171	-0.0038806969609004463	0.9969987912762708	0.4800000000000001	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.04772297036327844	0.913015862668478	0.06463498351630588	inflammatory_nfkb,ifn_apc	0.2566427656251911	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	hif_nampt_metabolic	5	5	0.03322517605997423	-0.03322517605997506	0.06645035211994929	0.10964675810153807	0.19194175541581754	0.856507009552895	0.44	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.10628735911564866	0.6161273394231347	0.29914502919664376	inflammatory_nfkb,ifn_apc	0.803775381977196	0.9969987912762708	5	True	False	False	not_corrected_significant
GSE250453	S1P	fingolimod	multiple sclerosis	PBMC bulk	baseline R vs NR; NEDA-3 at 2 years; public processed counts	contrast=R_vs_NR	inflammatory_nfkb	5	5	-0.02774862921818282	0.027748629218184218	-0.055497258436367033	-0.07304623034234403	-0.12787082738400632	0.902061354055239	0.48	n=5/5, all-PBMC bulk composition, lymphocyte-trafficking pharmacology, no compartment resolution; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.21815550322412572	0.6105333277675318	-0.3056556819537555	ifn_apc	0.29626277249331673	0.9969987912762708	5	False	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	ifn_apc	5	5	-0.18161711124882857	0.18161711124882904	-0.3632342224976576	-0.39110520396735504	-0.6846478701380088	0.5169988617136192	0.32	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.07007184514224273	0.8872555473596117	-0.08409144606474862	inflammatory_nfkb	0.4873340971594489	0.6740806891877343	5	False	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	hla_ii_apc	5	5	-0.110912302010124	0.11091230201012905	-0.22182460402025306	-0.20692413441979451	-0.36223033207834365	0.7299483385548481	0.32	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.04006998743490685	0.8189646603203331	-0.13739906930519427	inflammatory_nfkb,ifn_apc	0.8999076622311682	0.7299483385548481	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	lysosomal_apc	5	5	-0.1853641903760857	0.18536419037608745	-0.3707283807521732	-0.38087665503446794	-0.6667423189705329	0.5242849804793489	0.4	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.09993310737917702	0.7242222873881778	0.2089275674884211	inflammatory_nfkb,ifn_apc	0.8177954783055288	0.6740806891877343	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	mif_cd74_receptor_state	5	5	-0.16679826159730407	0.16679826159730998	-0.3335965231946141	-0.4398424375533112	-0.7699646668273944	0.4675216012549105	0.27999999999999997	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.2034541093187085	0.3303309207198742	-0.6096106373922892	inflammatory_nfkb,ifn_apc	0.8386667364800351	0.6740806891877343	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	mixscale_validated_ifng_readout	5	5	-0.08162042045662429	0.08162042045662714	-0.16324084091325142	-0.22399926057273534	-0.39212113545902316	0.7071036643158303	0.36	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.08831377668934129	0.339382289196189	0.5808568781763526	inflammatory_nfkb,ifn_apc	0.9739992961254421	0.7299483385548481	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	lipid_loader_repair	5	5	-0.19480821832199577	0.19480821832199588	-0.38961643664399165	-0.4118685430335165	-0.720995061953404	0.49214548597202057	0.4	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.03828536346381759	0.9154652826613983	0.0625875874374423	inflammatory_nfkb,ifn_apc	0.7024324243413701	0.6740806891877343	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	complement_phagocytosis	5	5	-0.2750869748917645	0.2750869748917645	-0.550173949783529	-0.6678796657493045	-1.16915445262629	0.2760668511659077	0.32	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.2180180434882466	0.29756031992865106	-0.6387419935778652	inflammatory_nfkb,ifn_apc	0.9097679218962295	0.6740806891877343	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	hif_nampt_metabolic	5	5	-0.2290006440098825	0.2290006440098835	-0.45800128801976603	-0.6883510281799224	-1.204990525746186	0.26560204421430644	0.28	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.10492834985882214	0.6281821354819829	-0.28974732441463186	inflammatory_nfkb,ifn_apc	0.8131882896008042	0.6740806891877343	5	True	False	False	not_corrected_significant
GSE235357	fumarate	dimethyl fumarate	multiple sclerosis	PBMC bulk	baseline R vs NR; public normalized annotated matrix	contrast=R_vs_NR	inflammatory_nfkb	5	5	-0.26489171771770215	0.26489171771770215	-0.5297834354354043	-0.6835615561894361	-1.1966063320200246	0.2743895497238133	0.32	n=5/5, all-PBMC bulk composition, published no baseline DEGs between R/NR; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.373889041901637	0.3812166395821754	-0.5360726158365735	ifn_apc	0.4873340971594489	0.6740806891877343	5	False	False	False	not_corrected_significant
